,astro.pfc|v1|v2|temp|par|a1|s1|m1.1,astro.caud|put|nacc.1,astro.hipp.1,astro.thal.1,astro.amyg.1,astro.hyp.1,astro.bf.1,astro.brainstem.1,astro.pfc|v1|v2|temp|par|a1|s1|m1.2,astro.hipp.2,astro.amyg.2,astro.pfc|v1|v2|temp|par|a1|s1|m1.3,astro.caud|put|nacc.3,astro.hipp.3,astro.thal.3,astro.amyg.3,astro.hyp.3,astro.bf.3,astro.brainstem.3,astro.cbm.11,astro.cbm.12,oligo.pfc|v1|v2|temp|par|a1|s1|m1.1,oligo.cbm.1,oligo.caud|put|nacc.1,oligo.hipp.1,oligo.thal.1,oligo.amyg.1,oligo.hyp.1,oligo.bf.1,oligo.brainstem.1,oligo.pfc|v1|v2|temp|par|a1|s1|m1.2,oligo.cbm.2,oligo.caud|put|nacc.2,oligo.hipp.2,oligo.thal.2,oligo.amyg.2,oligo.hyp.2,oligo.bf.2,oligo.brainstem.2,oligo.pfc|v1|v2|temp|par|a1|s1|m1.3,oligo.cbm.3,oligo.caud|put|nacc.3,oligo.hipp.3,oligo.thal.3,oligo.amyg.3,oligo.hyp.3,oligo.bf.3,oligo.brainstem.3,oligo.pfc|v1|v2|temp|par|a1|s1|m1.4,oligo.cbm.4,oligo.caud|put|nacc.4,oligo.hipp.4,oligo.thal.4,oligo.amyg.4,oligo.hyp.4,oligo.bf.4,oligo.brainstem.4,micro.pfc|v1|v2|temp|par|a1|s1|m1.1,micro.caud|put|nacc.1,micro.amyg.1,micro.hyp.1,micro.bf.1,micro.thal.2,micro.pfc|v1|v2|temp|par|a1|s1|m1.3,micro.cbm.3,micro.caud|put|nacc.3,micro.hipp.3,micro.thal.3,micro.amyg.3,micro.hyp.3,micro.bf.3,micro.brainstem.3,micro.pfc|v1|v2|temp|par|a1|s1|m1.4,micro.caud|put|nacc.4,micro.hipp.4,micro.thal.4,micro.amyg.4,micro.hyp.4,micro.bf.4,micro.brainstem.4,endo.pfc|v1|v2|temp|par|a1|s1|m1.1,endo.pfc|v1|v2|temp|par|a1|s1|m1.2,endo.thal.2,endo.pfc|v1|v2|temp|par|a1|s1|m1.3,endo.caud|put|nacc.3,endo.hipp.3,endo.thal.3,endo.amyg.3,endo.hyp.3,endo.bf.3,endo.brainstem.3,endo.pfc|v1|v2|temp|par|a1|s1|m1.4,endo.thal.4,endo.pfc|v1|v2|temp|par|a1|s1|m1.5,endo.caud|put|nacc.5,endo.hipp.5,endo.thal.5,endo.hyp.5,endo.bf.5,endo.pfc|v1|v2|temp|par|a1|s1|m1.6,endo.caud|put|nacc.6,endo.hipp.6,endo.thal.6,endo.amyg.6,endo.brainstem.6,endo.pfc|v1|v2|temp|par|a1|s1|m1.7,epen.caud|put|nacc.1,epen.hipp.1,epen.thal.1,epen.hyp.1,epen.thal.2
CCDC3:LOC118151249,0.342186259192712,0.465024327513376,0.723109606347685,0.71267740827372,0.683054146138392,0.163347941844834,0.591948380476307,0.822711052330487,0.617368274935228,0.84128367668165,0.63297349726052,0.61188791042489,0.792234952507128,0.66306686975061,0.634940137467435,0.729676759073822,0,0.5490635462837,0.919118763857253,1.47913848167768,1.11027932725977,0.379021236661547,0.876948966902391,0.41203358317965,0.762796671911876,0.578535472033606,0.617967992071906,0.139626895616514,0.497248176420926,1.02180035061476,0.31389881529907,0.667682755459021,0.872871795017767,0.624427826081963,0.67043941782469,0.758969657405525,0.316187764258705,0.502853719758879,1.14703230897118,0.560666654055124,0.88581645247657,0.619466592948445,0.739202060363572,0.722242568774004,0.782226783180599,0.362670516911097,0.680701986369225,1.00884083812146,0.628859684971999,0.919137788657396,0.673825622176966,0.900134798024646,0.656605079427191,0.718167831645657,0.292324970424163,0.634020219220304,1.00548048076849,0.60979735901993,0,0.76010412970484,0.467376226159714,0.773550738624483,0.785676160050173,0.482501763252333,1.3621497795646,0.69937419001159,0.763594751584781,0.694594279512648,0.779478260247672,0.178960754357651,0.589346199021417,1.19133262609074,0.76376947790267,0.802600544186015,1.14417755894078,0.835486405398309,0.807030318886062,0.41700378030543,0.718885162808238,1.23510396776779,0.787318554480254,1.05581275976879,0.928683231228709,0.864461088875436,0.930198119311957,1.07276448970068,0.993763966758994,0.864696063082885,0.356619513727628,0.858603854928943,1.40953778693186,0.579471683577857,0.645545800266674,0.672166465432145,0.647574666570418,1.01284379839413,0.965639764616994,0.217544780723235,0.949630790968095,0.688441963851701,1.06965828544149,1.22413301251243,0.753507574214962,0.834717508865441,1.31177092295983,0.832740886918259,0.833949472263087,1.11007241589303,0.853704001893906,0.421105462199993,0.925390317026858
CFAP46:LOC103787399,0,0,0,0,0,0.104033940628852,0.074609965948386,0,0,0,0,0,0.219979942805212,0,0.247550311128705,0.260673394576339,0.35438560578152,0.372972287228019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376530295192983,0,0,0,0,0,0,0.0787493899403681,0,0.0631657001655603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544811932401752,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34026563373739,1.18691244612575,1.34325663272399,1.24330231473806,1.32830408053064
CHCHD2:LOC118147701,0.328134165551023,0.0900986822634534,0.866339394483589,0.432690015349316,0.43321802051852,0.234073371951018,0.179199653384054,0,0.604317770252567,0.924257911746414,0.359972225196782,0.582089223697228,0.349327798318567,0.964096865414591,0.550314019601687,0.452558920815252,0.310480120082438,0.168852304572094,0.205908320406624,0.170918473636977,0,0.256810022178991,0,0,0.961817891613796,0.371597757275064,0.316109979985695,0.146360278275483,0.0726055352000374,0,0.239265197002165,0,0,1.022367834754,0.466319435168765,0.214901613055249,0,0.326762460703198,0,0.438921590952432,0,0.137593710064639,0.855890721546449,0.356681892531038,0.426450083325838,0.302254594439442,0.269683112830168,0,0.569973412009101,0,0.18088394504615,1.15807989298928,0.448987163403097,0.541495576540913,0.307454319705677,0.297776902210389,0,0.785888618075611,0.391634449696876,0.362164121032802,0.534323015790327,0.268400760304577,0.660737423441873,0.420202494828382,0,0.230947018716424,0.913805491660484,0.404217994247653,0.483060284725648,0.17534161273092,0.295155627887742,0.0797820868997904,0.662564799668414,0.142548605880365,1.27294270340213,0.402165474872005,0.329909064166399,0.427532647049055,0.140306267329798,0.0404829065133927,0.907293871557004,0.790281944458583,0.608348080369341,0.87083012336311,0.537183018776508,1.19111289526523,0.946955191878861,0.352812702104011,0.377060673970172,0.551233681233943,0.473778683186551,0.694606516692112,0.501639224582394,0.767758436512288,0.360785110021047,0.874541100227845,0.752348818635903,0.518574776387216,0.452306150160145,0.533752424746643,0,1.22413301251243,0.502249195281976,0.387559477523222,0.24482413332922,0.593497965677449,0.121968403739178,0.750504305312808,0.471259878750008,0.357088157416674,0.334553029807645
CLOCK,0.723128482742201,0.756764247407127,0.693083582813687,0.794844655983243,0.755704994908226,0.742888304357329,0.705748739482647,0.813464608898858,0.723400762211815,0.752861773899113,0.724053966607852,0.797474398639626,0.792234952507128,0.702575411034284,0.832785374494481,0.761275745145524,0.823073692964319,0.770912295900057,0.874915101365199,0.949185892132027,0.806491366414001,0.946183072476173,0.958064712727216,0.937420576027359,0.957661931842639,0.935945326297606,0.936031327034668,0.957471046280489,0.92520452992872,0.964013565981762,0.880243254360497,0.968712751123002,0.872871795017767,0.624427826081963,0.971469413488671,0.993052863438893,1.01515776859472,1.04692176410915,1.14703230897118,0.958710610664926,0.897690648000337,0.977231446259572,0.940980827204594,0.92954281403122,0.949208508760025,0.950638881922345,0.894641449860634,0.947945143062555,0.966518575998142,0.926925704732778,0.945396508834562,0.932664022851566,0.932820249157244,0.914673555521315,0.940591269267681,0.881863522526451,0.939306686563372,0.811442722547999,0.868755704416538,0.711799450130285,0.805832719764319,0.699764524463565,0.943284013411841,1.02254624603701,1.00128108226814,1.00753041728209,0.981839376932312,0.976702977998155,0.932831931670554,1.01363731095254,0.872791019884286,1.00553605852768,1.01654192563053,1.06830257750825,0.977589840629843,0.937984272958363,0.967545209755558,0.904653901768718,0.894976421863919,1.00932492452301,1.13509195368656,1.12646232935972,1.1232578959784,1.06030296134212,1.10541957138371,1.05405352598108,1.05193563419524,1.02950631172888,1.09171796322951,1.09530172558422,1.02553355620312,1.13663502601828,1.20981723070524,0.969064227429588,0.983366768493612,1.01284379839413,0.914081927644717,0.985230597428714,0.862480615249195,1.06159338291515,0.972748272433434,1.04086316882963,1.03307675189931,0.919038394565477,0.943794137665239,1.16047577127078,0.830459392350273,0.785938520783136,0.820947878332293,0.801500376776212,0.859641929893099
CSF2RA:LOC100894193,0.0960783950570516,0.378092939951195,0.361821117339644,0.143941051734533,0.294501669133136,0.281447253922829,0.35795367051699,0,0.262669923680322,0.164590067056784,0.411124747644163,0.199899416003535,0.465962372138288,0.66306686975061,0.3520374224411,0.337839349388638,0.457926197688589,0.5112749853943,0,0,0,0.0116037489096779,0,0.171025382803375,0.237293782805389,0.204008117877422,0.160259778396379,0.261586628507747,0.298670769217557,0,0.181273250024479,0.667682755459021,0.219659281242423,0,0.466319435168765,0,0.015157768594724,0,0,0.375713944206891,0.0809309488456819,0.469732070130526,0.503112871632605,0.400949978192855,0.445284231625973,0.459956379775501,0.481174364891666,0,0.466700546627522,0.0299670357923321,0.516394275414721,0.514094012652316,0.381720068064665,0.45279226735839,0.46820234398825,0.552396823446499,0,0,0.169785700080519,0,0,0.0465520106882209,0.0586774321139108,0.321870894685532,0,0.429158141761829,0.371005461296844,0.497888565259047,0.200003660073568,0.349611927894976,0.286012248447872,0.070827244246864,0.444743539335101,0.376631811913734,0.267190374513043,0.520163893818659,0.300701793080613,0.318759528208309,0.405620710727245,0.216574165569074,0,0.0862324145932895,0.169015386539078,0,0.161841462288226,0.0567763843165486,0.0303868198051795,0.352812702104011,0.136511425687572,0,0,0.153502951305576,0.333234794193004,0.263399763267486,0.191642710920694,0.272481108899883,0.343684944572092,0.150597991092622,0.385359360529532,0.44965901761064,0.449869527153096,0.517984423549288,0.564028117741927,0.729982158345428,0.24482413332922,0.17008141204424,1.75769563708581,1.74640439438756,1.67660507370453,1.6716988207324,1.6878502169377
DYNLL1:LOC100405332,0.481321182820954,0.0881485466027611,0.739923105357336,0.336707247360254,0.805613947785177,0.460316369665466,0.621870299513817,0.0742000097036664,0.603671017367734,0.603922760887046,0.934003492924501,0.668003852403822,0.0164504354025913,0.897150075783978,0.493062978942855,0.638869345052619,0.507613981877697,0.725154805339381,0.330847057014924,0.246248634957135,0,0.386603321406461,0,0,0.824857362176462,0.170066596617943,0.75393313290825,0.264141309297163,0.509039701150484,0.0279808909002212,0.336175210010222,0,0,0.323397830417982,0.466319435168765,0.51593160871923,0.015157768594724,0.423672473711254,0,0.508684906198033,0,0.100976281072081,0.86297176670502,0.254581380572405,0.816866501251906,0.534352657061724,0.694439940240555,0.019153583989542,0.607496633356474,0,0.0997943544492472,1.01593015519308,0.31158406056345,0.910964784204191,0.463470014548019,0.711846411182962,0.0287443479117703,0.758736372031996,0,0.922259610817229,0.456628232626492,0.730798758203533,0.622948862552474,0.536106547900747,0,0.14275223760658,0.777719394276387,0.242955220252559,0.823532329369429,0.411840927815917,0.613914390512154,0.149253851560907,0.768022089428043,0.338843251024334,1.18100422689676,0.2010013241155,0.890311475858938,0.424924263941527,0.646882501387736,0.144023498420462,0.963409813535935,0.739444928368633,0.111023439561392,0.960618233067779,0.380620980176906,1.04298809983092,0.80315483962226,1.14869271944809,0.619385009296326,1.10254013450814,0.383602052837463,0.765782107815224,0.416209029257768,0.782041455604569,0.284396764157593,0.99264041230584,0.537504970588205,0.486390093015815,0.686389356193513,0.526255169823772,0,0.957317117379551,0.270137370218298,0.864680732242884,0.36976286993752,0.538058197338834,0.12973377377143,0.705501828321981,0.457260456121809,0.473969251355351,0.347648327897792
ELOC,0.373205356171826,0.487571456375198,0.189250504516605,0.484241595512824,0.438478275371772,0.511922057745874,0.452948144846407,0.427720878587291,0.388140558067176,0.340681326112465,0.331943501596538,0.412123517275609,0.490413170877424,0.0398175793527096,0.538030124459378,0.452558920815252,0.495714758577989,0.5490635462837,0.42775707002298,0.656439380085993,0.546091198726497,0.344274676175139,0.535301120330146,0.493428739621805,0.254495812913012,0.499146130878069,0.509531996673291,0.558109450473657,0.444348991824094,0.503525757384929,0.31389881529907,0,0.462697329928717,0,0.808742115990972,0.51593160871923,0.316187764258705,0.423672473711254,0.544972317643219,0.245370228404153,0.506899681117963,0.500006504185495,0.350502708426447,0.390401438584098,0.371370001404613,0.486903657130389,0.445774371885849,0.535319761606813,0.212738283470625,0.508439129802953,0.546131949848168,0,0.413734492894045,0.4506475988918,0.487042167003788,0.461968937966363,0.530930544879886,0.665314686869761,0.838792481039095,0.80356982348593,0.774158550712787,0.836602484371572,0.88258617305823,0.701488432296606,0.680047700515872,0.740476474301821,0.610228306982623,0.684041150322624,0.785616800351102,0.761674632836412,0.766202734895211,0.652037096601706,0.541207893523236,0.728814330025096,0.0453416248966866,0.714693709651919,0.768920653004656,0.774190085516518,0.796051117620537,0.739452910849411,0.950045851977954,0.916481333568627,0.889174689945035,1.02851380291125,0.927058627457716,1.10062966802243,0.977650012787751,0.750752710776048,1.02187264571908,0.938832856567762,0.985662044165425,0.961617425066663,0.935294785520967,0.778192439433653,0.9413054234929,0.624663627011245,0.807017914806121,0.734174576726571,0.753336145824127,0.687697671498316,0.574808263761396,0,0.650741816557853,0.53368751320146,0.767702878609557,0.676360895505116,0.461532530401684,0.197106795188928,0.436124506905375,0.48393868500027,0.473660722610156
GABARAP:LOC100411187,0.719484224473532,0.514605634354257,0.957009619868992,0.706600604529224,0.884327204044086,0.709391552066795,0.677688233198653,0.526497680698297,0.937567069598215,0.969070256162777,1.02508396227183,0.98493656686401,0.686131063636623,1.21007929474767,0.815282273676774,0.911196769840901,0.687600284816902,0.770912295900057,0.603848329078661,0.798116598802321,0.541176923016555,0.613011156370444,0.189458780249802,0.335360584699396,1.0248472792831,0.589576363851534,0.807899234260018,0.573996169915227,0.604395886089918,0.456890016814332,0.603346938413236,0,0.462697329928717,0.925457821745944,0.67043941782469,0.913871617391268,0.492279023314387,0.80388371542286,0,0.777180794551417,0.239949475026257,0.569700039468852,1.02438013275636,0.645331575138413,0.911518393860371,0.797709182464222,0.812564018905303,0.427882438151013,0.875653603747154,0.314450478476276,0.549592481957675,1.22521695402793,0.71508992467809,0.979716933126709,0.761243600439506,0.850149109349244,0.469629811612728,1.14818827047851,0.537762485375114,0.946733380200429,0.901234918290906,0.547154361257406,1.0439541752932,0.767500615423334,0.588277327160227,0.633092170879523,0.973065452624807,0.683672635678618,0.909411150310664,0.682304931814295,0.698490668446485,0.61747271148495,1.03063791289551,0.728814330025096,1.30858305967127,0.705308829849386,1.01597828385637,0.822864272613565,0.852778742069464,0.76852435879667,1.21574788530019,1.00653993307532,0.938023257482852,1.27241749765233,0.977101094124032,1.40895890242791,1.23071381344397,1.07297200550997,0.939968541335986,1.21008646236198,1.08920263607249,0.903165663877782,0.832632443623819,1.03446611783505,0.701932328893011,1.05063235928353,1.01462622530787,0.890960680586866,0.862480615249195,0.828364158544392,0.817846312447691,1.11090103543738,0.793487918349929,0.919038394565477,0.670792865601501,0.891960695844471,0.524362753837465,1.03216289690904,0.818787204811365,0.765461158257793,0.647242638016619
GJA1:LOC103789377,0.773600825752344,0.369793422048224,0.572208084383218,0.86088379771531,1.07333523620372,0.753552823686984,0.93991139205093,0.510230067983843,0.987801862513635,0.562530075728821,1.0589422295328,0.847791257019467,0.495142377121485,0.859361514894578,0.977362818289641,1.11091107424301,0.802735117931157,1.09313159063398,0.631877052678905,0.347938208689063,0.0405745724473693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683794264967277,0.214901613055249,0.316187764258705,0.0257324650392167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910309862770508,0.449722715112067,0.0607907117494541,0.320784759855669,0,0,0,0,0,0,0,0,0.0843293648655509,0.0833971189742765,0.273778268097415,0,0,0.466740723570847,0,0.832740886918259,0,0,0,0,0
GPX1:LOC100403743,0.503677228056292,0.390544556142131,0.680175697075969,0.630658244382851,0.759778493938788,0.683503828789699,0.695620369154561,0.528621374328152,0.699414442497155,0.766650058384746,0.818610074222431,0.786054955070444,0.505980948104074,0.738787583688728,0.568941589440394,0.628650179870934,0.541472249138664,0.616010335914314,0.541700422329817,0.817103415271566,0.490101615340806,0.434299711497298,0.194153901458182,0.307096407321684,0.761486581983558,0.453770071880173,0.709383694536543,0.553555009672682,0.553243363642537,0.378060283923819,0.336175210010222,0,0.462697329928717,0,0.244470685552409,0.39099287211093,0.316187764258705,0,0.8460023133072,0.579361177945863,0.0471525224677233,0.424048697580424,0.748442717098485,0.510695270146635,0.827028729941265,0.70959898495225,0.723118319133076,0.394115477839928,0.636778075617598,0.0612810984607343,0.39772381540066,0.921324097094584,0.522183882475787,0.844266233781195,0.685232242701413,0.730659559435614,0.391215505690347,1.05270451320849,0.993694441024838,1.10459981914991,1.07898153539391,0.901869215884164,0.996529525365066,0.916209093708419,1.10601643278815,0.816864820165276,0.884929363924255,1.02465175140085,0.966255687157504,0.954400479917008,0.930932491560266,0.965350987407996,1.15318623100909,0.888515172892608,1.22781968261377,1.15299359804441,1.21451564546433,1.10844869198571,1.06020975333139,1.14795379204889,1.02467947027486,0.881089358479786,1.01411342655334,1.05889130893101,0.784799377645406,1.08565251205278,1.04413969840616,0.981201632154322,0.727576032714072,1.02835493595361,1.02553355620312,0.852472955641595,0.778757062840964,0.841627145588813,0.632851409749712,0.949174718524749,0.938905511369749,0.985230597428714,0.648600795304114,0.646304986340091,0.847809535825134,0.915924432221326,0.642809276721272,0.642831982626528,0.466672882945576,0.708948262708708,0.509486657148244,0.759161624845307,0.616304148144203,0.628154929703212,0.569497077514149
GSN:LOC100410236,0,0,0,0,0,0,0,0,0,0,0.155852242540857,0.231446212628331,0,0.0398175793527096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415356456057847,0.36665275979504,0.395750540298104,0,0.244470685552409,0.692022867774912,0.015157768594724,0.569800509389492,0,0.226431164844626,0.208079840259099,0,0.284823932782469,0.369366117350165,0.582433424514123,0.0384726561950903,0.545075171479873,0.385605189553657,0.337110573563377,0.277045062280367,0,0.41201815900352,0.31731254266285,0.680590349487947,0,0.62305952436188,0.360443163342203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04695586498601,0.916481333568627,1.02935339311007,0.382109318491843,0.0626315613885892,0.19507908248283,0.324757185800419,0.352812702104011,0.14511159744949,0.417694772863725,0,0.538853832669593,0.434692434951781,0.232833771601882,0,0,0.160754260986105,0.071416745044997,0.452306150160145,0.636358876484535,0.148839531489115,0.81901441921327,0.613845580785955,1.10356282115802,0.24482413332922,0.627142872834934,0,0,0,0,0
HNRNPA2B1:LOC100399278,0.536596283333154,0.465516445959125,0.496250277778148,0.548306951545719,0.662283309745991,0.617949567749029,0.771945746410989,0.516810413295165,0.514538663484463,0.437591339120521,0.411124747644163,0.50536857619726,0.400967471105197,0.516938834072372,0.605485158129159,0.612855912687702,0.651219486851893,0.645973559291757,0.330847057014924,0.356661118368839,0.548831236092526,0.453733396324413,0.41319167374071,0.408318466581924,0.511171532425756,0.56586985076116,0.643663883839678,0.598264744642164,0.778927737790078,0.336034670091165,0.396873050363833,0,0,0.323397830417982,0.808742115990972,0.612841621727287,0.860255808608981,0.900793728430917,0.544972317643219,0.483507918653561,0.525336922104848,0.448192392274416,0.628051608240905,0.653922792467244,0.761037484110661,0.665576517573834,0.864420422352637,0.491137842286175,0.52095428766248,0.504373941164304,0.391455538806421,0.53695689561182,0.581631686741347,0.785777666415598,0.614635898132766,0.85910395200217,0.467558215607571,0.568404673861705,0.646906954800182,0.481350528752011,0.429060928417505,0.824703261071864,0.727684213072486,0.551900815083979,0.503956441460191,0.380415797651691,0.625292053418499,0.609913729624849,0.714587306323023,0.644516370924895,0.753793476913391,0.550954009106252,0.586876197415171,0.552723070969415,0.693159106785324,0.608925553694138,0.614752298737105,0.614749299232767,0.724875526497425,0.584550950863668,0.675344795036322,0.675327428756884,0.713083430889354,0.747487259370976,0.524100870565456,0.834927634700192,0.935125879227828,0.981201632154322,0.815939322299691,1.00652649845793,0.524931205633932,0.62367534606991,0.545842887074448,0.612290374579907,0.492672706584675,0.874541100227845,0.671043878958422,0.734174576726571,0.607208110145888,0.540077213451394,0.449869527153096,0.5527465298085,0.656597561206905,0.767770719234828,0.670792865601501,0.506916238314448,0.495979359346213,0.452379300292234,0.715329914809587,0.656411689266638,0.494594629445799
HSPA8:LOC100410607,0.443387765360416,0.330012296740599,0.460746421583026,0.505314382295636,0.493354635962796,0.442466138718254,0.461397720358106,0.572893370465521,0.538500485762924,0.465620062720765,0.331943501596538,0.604920469834143,0.254059732377488,0.66306686975061,0.49503257180576,0.601997985099493,0.470891174852957,0.5112749853943,0.506938316070605,1.10213792555257,0.73184726791145,0.363834567580719,0.329474673860204,0.265609504898331,0.501729976192914,0.363993184892449,0.466010412732945,0.310026140272737,0.409211685125215,0.56388014617307,0.265594135724515,0.667682755459021,0.395750540298104,0,0.0683794264967277,0.758969657405525,0.316187764258705,0.724702469375236,0,0.557536590186094,0.434751697801542,0.382878290588906,0.576899085793524,0.474178436320872,0.624055147815251,0.571349143170371,0.627059506558034,0.595311144737703,0.636778075617598,0.511128268313735,0.296570212364779,0.67828604840829,0.440377385906377,0.619512493521432,0.551994354670334,0.606081682409275,0.604131515841399,0.72977267609668,0.4708156957445,0.588560498399879,0.33660794589069,0.523673265407883,0.622948862552474,0.562256443576105,0.75576841445399,0.385379217183241,0.506884183969157,0.471665642522066,0.573809989028886,0.442365981131874,0.381070256594335,0.656757735274291,0.675192460713375,0.376631811913734,0.753856947138936,0.461479476087987,0.54320001014749,0.427532647049055,0.524310498058543,0.755843327037581,0.92201712837771,0.747878095905496,0.728323397446091,0.919455975777121,0.717974018039882,0.697754441674881,0.937002897738651,1.00602521587935,0.804897342377572,0.949173689905981,1.01784672753683,0.706344919963356,0.778757062840964,0.810469163598427,0.532181247868349,0.67042111757192,0.725025691424668,0.576566723364903,0.686389356193513,0.605076154978151,0.449869527153096,0.669252098879937,0.712889723306698,0.642831982626528,0.846884124657182,0.608590798553237,0.333166037389105,0.662489646637347,0.607333891586219,0.598175413460058,0.498662991580212
IL3RA:LOC118150911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308767363355949,0.391634449696876,0.18032053308803,0.0997210213921441,0.0465520106882209,0.0586774321139108,0.998489554878527,0.471771758088789,1.0512017473497,1.12951570117341,0.87259873321261,1.0191917623453,0.730430999631488,0.850703489921447,0.174915841882044,1.0129452634021,0.987646645894622,1.03558178760753,0.874315193088986,1.03239564222526,0.705875438119224,0.843823899416538,0.181812059309862,0.347985860649991,0,0,0.236182764831556,0.288306718857999,0.250596410332661,0.327623826452022,0.0517827064400293,0.243721395335441,0.482152762090644,0,0.464752112151243,0.376700487974094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAKMIP3:LOC118151056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149088566653077,0,0.094720544634123,0,0.0683794264967277,0,0,0.0257324650392167,0,0.620538806996378,0.700365036243067,0.637289864202994,0.675614899664843,0.859579113532207,0.815395146433253,0.640532647523053,0.936213016526943,0.627167439071225,0.697787296654071,0.751862362090465,0.672410980919964,0.64486229292134,0.80243524507873,0.877689989268145,0.701786073851666,1.00832877909622,0.615040249208436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223901209969951,0.728910747862098,0.726579051175893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHB:LOC100415308,0.598889117759485,0.143149574234975,0.830099735706423,0.593173279788166,0.602307067143787,0.524422438820651,0.367406644284684,0.467287515581292,0.724872117030468,0.829701804131835,0.553792251212895,0.741410272503017,0.242994306227328,0.953631431736426,0.700868651175743,0.668158721154607,0.51344352553842,0.469882300236075,0.42775707002298,0.556269355000994,0.154367415488481,0.398358834577742,0,0,0.796753036786159,0.362712708833923,0.436884787458726,0.181636038624026,0.19221543830327,0.281677007768572,0.396873050363833,0,0,0.800519085137644,0.54550068121639,0.39099287211093,0.316187764258705,0.0257324650392167,0,0.53524641731527,0,0.0566890709542798,0.76781412116623,0.375996696249178,0.498352480522899,0.306554574932166,0.353678440432572,0.295869064853354,0.637119099963275,0,0.06007559268521,1.02507353463295,0.405186407301764,0.636657923279449,0.312994650458093,0.344999131029338,0.307626584245478,0.823677178965011,0.294724436688819,0.435593038191336,0.0742351003694451,0,0.359707427777892,0.535236217986421,0.135979656165596,0.0973141986836279,0.79139909156758,0.388501676356904,0.532169064663043,0.196617433263821,0.11906436883206,0.440738529318658,0.725251867854481,0,1.03558178760753,0.260673329211209,0.462720423874585,0.129095461963354,0.140306267329798,0.341512902177374,0.649015856313972,0.62663550485716,0.680898747517953,0.653248059372779,0.182739386317444,0.755746388652567,0.705686863543362,0.352812702104011,0.324032146524036,0.466912795533907,0.524931205633932,0.563677416394625,0.501639224582394,0.788381633635588,0.331821414085731,0.900870038950194,0.695867462683454,0.451627986756603,0.385359360529532,0.589482069629256,0.449869527153096,0.930164871335936,0.596384154235261,0.165710727906865,0.0687328742735385,0.565298562380804,0.0117031737388136,0.641776026127453,0.468842328671624,0.365521324953537,0.321050559403998
LOC100385065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466508978505228,0,0.571841799353785,0,0.54550068121639,0.612841621727287,0.492279023314387,0.67894497881456,0.8460023133072,0.489672599619207,0.448907734140276,0.644263921830685,0.472574804383144,0.573081791692728,0.575660663756939,0.648393395731095,0.565845064933533,0.608883951926977,0.420409989999329,0.40370377928294,0.61868261699678,0.457775649564195,0.566600204283647,0.575048509447585,0.583296145926519,0.608957815317737,0.625887745425707,1.4165937908531,1.31591373575876,1.37787674624157,1.20315249750908,1.40512132746098,1.32191886688849,1.39108999548772,0.78919216994094,1.35223174301368,1.25484064899605,1.00416804871992,1.31122983261869,1.15886033045143,1.19654583000179,0.89878852920238,1.39400840709948,1.39782111098367,1.21820391382217,1.0704149854,1.44221972852813,1.24343633785117,1.27148578970826,0.953889161981312,0,0,0,0,0,0,0,0,0,0,0.348839946578251,0,0.00872370267950005,0,0,0,0,0.150597991092622,0.0843293648655509,0.362938198804519,0,0.137773181837682,0.691955816471055,0,0,0,0,0,0,0,0
